product_id,title,category,initial_price,final_price,discount,rating,ratings_count,seller_name,total_amount
19580226,DEVOILER,kurtas,2499.0,"""₹2,499.00""",55.0,4.7,7,Unknown,"""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00"""
19513786,Desi Mix,kurtas,400.0,"""₹400.00""",15.0,4.0,11,Unknown,"""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00""""₹400.00"""
12531668,INDYA,kurtas,2900.0,"""₹2,900.00""",55.0,4.4,10,Unknown,"""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00""""₹2,900.00"""
19688180,KALINI,kurtas,1499.0,"""₹1,499.00""",47.0,4.1,11,Unknown,"""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00"""
22198236,MALHAAR,kurtis,2299.0,"""₹689.00""",75.0,3.7,6,BED███E S███IES██████,"""₹689.00""""₹689.00""""₹689.00""""₹689.00""""₹689.00""""₹689.00"""
18273822,Dreamz by Pantaloons,lounge-shorts,499.0,"""₹489.00""",2.0,4.5,15,Wes███ry ███din█████████d_P████████████,"""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00""""₹489.00"""
13428018,ETC,lounge-tshirts,799.0,"""₹559.00""",70.0,4.3,189,Tru███t C███erc███,"""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00""""₹559.00"""
19235554,ANNA CREATIONS,mangalsutra,899.0,"""₹899.00""",56.0,3.8,16,ANN███NTE███ISE███,"""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00"""
18209958,Sweet Dreams,night-suits,2099.0,"""₹2,099.00""",44.0,4.1,13,Unknown,"""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00""""₹2,099.00"""
15973760,Zoom Minimondo,night-suits,1299.0,"""₹402.00""",69.0,4.8,10,KCJ███RKE███G P█████████MIT███,"""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00""""₹402.00"""
15898082,Bailey sells,nightdress,1450.0,"""₹696.00""",52.0,4.6,5,Nav███Ent███ris███,"""₹696.00""""₹696.00""""₹696.00""""₹696.00""""₹696.00"""
20441812,Kanvin,nightdress,2499.0,"""₹2,499.00""",50.0,3.6,5,Unknown,"""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00""""₹2,499.00"""
16512022,MASQ,outdoor-masks,447.0,"""₹223.00""",50.0,4.5,35,Q-ONE,"""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00""""₹223.00"""
17359602,Swiss Design,outdoor-masks,1500.0,"""₹225.00""",85.0,3.0,2,HOU███OF ███NDS█████████LLP███,"""₹225.00""""₹225.00"""
17321108,TAG 7,palazzos,1579.0,"""₹552.00""",65.0,3.6,19,GEN███TIO███,"""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00""""₹552.00"""
15114984,Go Colors,palazzos,899.0,"""₹899.00""",56.0,4.0,53,GO ███HIO███IND█████████ED,"""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00"""
15782402,BEARDO,perfume-and-body-mist,2700.0,"""₹864.00""",68.0,4.4,153,Omn███ch ███ail███,"""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00"""
15715190,Salona Bichona,pillow-covers,499.0,"""₹249.00""",50.0,3.7,12,SAL███ BI███NA █████████DIA██████████████████,"""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00""""₹249.00"""
15294314,Zaveri Pearls,ring,1995.0,"""₹359.00""",82.0,4.4,27,ZAV███ PE███S,"""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00""""₹359.00"""
10018911,SEJ by Nisha Gupta,runners,1849.0,"""₹554.00""",70.0,4.5,13,SEJ███RNI███NGS█████████LIM██████,"""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00"""
15679734,John Karsun,sandals,3649.0,"""₹693.00""",81.0,2.7,10,KAR███ OV███EAS███,"""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00""""₹693.00"""
10044165,Coolers,sandals,799.0,"""₹799.00""",56.0,4.2,18,LIB███Y S███S L█████████,"""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00""""₹799.00"""
17696210,Yellow Bee,sandals,499.0,"""₹424.00""",15.0,4.0,15,Fre███Foc███Con█████████duc███████████████,"""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00""""₹424.00"""
19183770,Crocs,sandals,3295.0,"""₹2,636.00""",20.0,4.1,21,Fla███ech███tai███,"""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00""""₹2,636.00"""
18949542,Red Chief,sandals,3099.0,"""₹1,549.00""",50.0,4.3,32,Lea███ Gl███l P█████████,"""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00""""₹1,549.00"""
15725544,SALWAR STUDIO,saree-blouse,3555.0,"""₹1,813.00""",49.0,4.1,12,OM ███THI███,"""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00""""₹1,813.00"""
19698082,Mitera,sarees,2599.0,"""₹2,599.00""",68.0,3.5,6,Unknown,"""₹2,599.00""""₹2,599.00""""₹2,599.00""""₹2,599.00""""₹2,599.00""""₹2,599.00"""
17314272,Saree mall,sarees,4799.0,"""₹4,799.00""",73.0,3.4,12,Unknown,"""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00""""₹4,799.00"""
21425266,Satrani,sarees,4699.0,"""₹4,699.00""",74.0,3.6,242,Unknown,"""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00""""₹4,699.00"""
18465340,Silk Land,sarees,4125.0,"""₹4,125.00""",70.0,4.1,15,Unknown,"""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00""""₹4,125.00"""
19823504,VAIRAGEE,sarees,9995.0,"""₹1,699.00""",83.0,4.2,19,Viv███ In███nat██████,"""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00"""
19305196,MARGI DESIGNERS,sarees,4499.0,"""₹1,709.00""",62.0,0.0,0,M S███PER███ CO█████████RVI██████,
16293500,BELLEZIYA,scarves,1249.0,"""₹437.00""",65.0,4.3,3,BEA███ LI███TYL█████████,"""₹437.00""""₹437.00""""₹437.00"""
14487194,Lotus Botanicals,shampoo-and-conditioner,495.0,"""₹247.00""",50.0,4.0,45,Sup███om ███,"""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00""""₹247.00"""
14472340,Earth Rhythm,shampoo-and-conditioner,379.0,"""₹284.00""",25.0,4.1,21,EAR███RHY███ PR█████████ITE███,"""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00""""₹284.00"""
16779444,FIXDERMA COSMETIC LABORATORIES,shampoo-and-conditioner,1250.0,"""₹1,250.00""",56.0,4.8,5,Fix███ma ███ia █████████,"""₹1,250.00""""₹1,250.00""""₹1,250.00""""₹1,250.00""""₹1,250.00"""
15880308,Sirona,shaving-essentials,294.0,"""₹285.00""",3.0,4.9,7,Sir███ Hy███ne █████████imi██████,"""₹285.00""""₹285.00""""₹285.00""""₹285.00""""₹285.00""""₹285.00""""₹285.00"""
17332192,KISAH,sherwani,13099.0,"""₹4,977.00""",62.0,4.3,3,Kis███App███ls █████████imi██████,"""₹4,977.00""""₹4,977.00""""₹4,977.00"""
18719236,SPYKAR,shirts,2999.0,"""₹1,499.00""",50.0,2.9,12,SPY███ LI███TYL█████████E L█████████,"""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00""""₹1,499.00"""
18960048,The Indian Garage Co,shirts,1749.0,"""₹507.00""",74.0,4.2,128,Tru███t C███erc███,"""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00""""₹507.00"""
18971858,Sztori,shirts,2699.0,"""₹701.00""",74.0,4.0,43,Sup███om ███,"""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00""""₹701.00"""
17719808,Louis Philippe Jeans,shirts,2199.0,"""₹2,199.00""",31.0,4.5,18,Unknown,"""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00"""
13694492,Ecentric,shirts,2499.0,"""₹1,624.00""",35.0,4.5,22,Ece███ic ███ia █████████,"""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00""""₹1,624.00"""
21388884,French Connection,shirts,2199.0,"""₹2,199.00""",70.0,4.3,58,Unknown,"""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00""""₹2,199.00"""
17296250,CAVIO,shirts,1290.0,"""₹864.00""",33.0,4.3,20,Pun███ Ap███els█████████,"""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00""""₹864.00"""
17297320,Antony Morato,shirts,6999.0,"""₹3,499.00""",50.0,0.0,0,ICO███ FA███ON █████████ PV██████,
17313694,JAINISH,shirts,1999.0,"""₹579.00""",71.0,3.0,5,IND███ NE███E P█████████MIT███,"""₹579.00""""₹579.00""""₹579.00""""₹579.00""""₹579.00"""
17320764,Bruun & Stengade,shirts,6499.0,"""₹3,249.00""",50.0,0.0,0,ICO███ FA███ON █████████ PV██████,
17345842,JC Collection,shirts,3499.0,"""₹1,924.00""",45.0,4.1,12,Sup███om ███,"""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00""""₹1,924.00"""
17327438,Dream of Glory Inc,shirts,4398.0,"""₹1,847.00""",58.0,2.8,6,OPE███CLO███NG █████████,"""₹1,847.00""""₹1,847.00""""₹1,847.00""""₹1,847.00""""₹1,847.00""""₹1,847.00"""
